secretID,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,George,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1
3d0bc2a54fb19d1b0412329edeb2e6dedb87830883e1a50e83e91d186572d54b,1,1/13/2022 9:39 AM,1/13/2022 9:41 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Sal,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Ami,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
38d941d0adfb8b41472dcb3a885db2f548f3d51e6d4679dd77b3bb592fa1594b,1,1/13/2022 9:54 AM,1/13/2022 9:56 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,swag money,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Awaga Bobo,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
d26feb8603638f60dd09d47f4e876e6ecd2f7f54eee293fc9d48281b2274b23e,1,1/13/2022 9:38 AM,1/13/2022 9:40 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Rob,0,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
99a0822f512c63b1b3c21159fb0b9532202a465d1f55900d826bd3afc63f5f51,1,1/13/2022 9:37 AM,1/13/2022 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
